Start Date,Meter,kWh
"5/12/2022 11:00:00 PM","Meter #98271584","1.28"
"5/13/2022 12:00:00 AM","Meter #98271584","1.40"
"5/13/2022 1:00:00 AM","Meter #98271584","1.33"
"5/13/2022 2:00:00 AM","Meter #98271584","0.89"
"5/13/2022 3:00:00 AM","Meter #98271584","2.48"
"5/13/2022 4:00:00 AM","Meter #98271584","0.88"
"5/13/2022 5:00:00 AM","Meter #98271584","0.94"
"5/13/2022 6:00:00 AM","Meter #98271584","0.88"
"5/13/2022 7:00:00 AM","Meter #98271584","2.46"
"5/13/2022 8:00:00 AM","Meter #98271584","2.41"
"5/13/2022 9:00:00 AM","Meter #98271584","2.12"
"5/13/2022 10:00:00 AM","Meter #98271584","1.76"
"5/13/2022 11:00:00 AM","Meter #98271584","1.67"
"5/13/2022 12:00:00 PM","Meter #98271584","1.84"
"5/13/2022 1:00:00 PM","Meter #98271584","2.82"
"5/13/2022 2:00:00 PM","Meter #98271584","1.94"
"5/13/2022 3:00:00 PM","Meter #98271584","2.32"
"5/13/2022 4:00:00 PM","Meter #98271584","2.98"
"5/13/2022 5:00:00 PM","Meter #98271584","1.73"
"5/13/2022 6:00:00 PM","Meter #98271584","1.79"
"5/13/2022 7:00:00 PM","Meter #98271584","2.67"
"5/13/2022 8:00:00 PM","Meter #98271584","2.16"
"5/13/2022 9:00:00 PM","Meter #98271584","3.43"
"5/13/2022 10:00:00 PM","Meter #98271584","1.33"
"5/13/2022 11:00:00 PM","Meter #98271584","1.10"
"5/14/2022 12:00:00 AM","Meter #98271584","1.36"
"5/14/2022 1:00:00 AM","Meter #98271584","1.39"
"5/14/2022 2:00:00 AM","Meter #98271584","1.68"
"5/14/2022 3:00:00 AM","Meter #98271584","2.10"
"5/14/2022 4:00:00 AM","Meter #98271584","0.93"
"5/14/2022 5:00:00 AM","Meter #98271584","0.96"
"5/14/2022 6:00:00 AM","Meter #98271584","1.10"
"5/14/2022 7:00:00 AM","Meter #98271584","3.23"
"5/14/2022 8:00:00 AM","Meter #98271584","1.66"
"5/14/2022 9:00:00 AM","Meter #98271584","2.14"
"5/14/2022 10:00:00 AM","Meter #98271584","1.59"
"5/14/2022 11:00:00 AM","Meter #98271584","1.68"
"5/14/2022 12:00:00 PM","Meter #98271584","1.82"
"5/14/2022 1:00:00 PM","Meter #98271584","2.01"
"5/14/2022 2:00:00 PM","Meter #98271584","2.29"
"5/14/2022 3:00:00 PM","Meter #98271584","2.57"
"5/14/2022 4:00:00 PM","Meter #98271584","1.68"
"5/14/2022 5:00:00 PM","Meter #98271584","1.71"
"5/14/2022 6:00:00 PM","Meter #98271584","1.71"
"5/14/2022 7:00:00 PM","Meter #98271584","3.01"
"5/14/2022 8:00:00 PM","Meter #98271584","3.93"
"5/14/2022 9:00:00 PM","Meter #98271584","2.17"
"5/14/2022 10:00:00 PM","Meter #98271584","1.37"
"5/14/2022 11:00:00 PM","Meter #98271584","1.19"
"5/15/2022 12:00:00 AM","Meter #98271584","2.35"
"5/15/2022 1:00:00 AM","Meter #98271584","1.94"
"5/15/2022 2:00:00 AM","Meter #98271584","1.18"
"5/15/2022 3:00:00 AM","Meter #98271584","1.20"
"5/15/2022 4:00:00 AM","Meter #98271584","1.16"
"5/15/2022 5:00:00 AM","Meter #98271584","1.32"
"5/15/2022 6:00:00 AM","Meter #98271584","2.87"
"5/15/2022 7:00:00 AM","Meter #98271584","2.00"
"5/15/2022 8:00:00 AM","Meter #98271584","1.80"
"5/15/2022 9:00:00 AM","Meter #98271584","2.08"
"5/15/2022 10:00:00 AM","Meter #98271584","2.02"
"5/15/2022 11:00:00 AM","Meter #98271584","3.11"
"5/15/2022 12:00:00 PM","Meter #98271584","1.76"
"5/15/2022 1:00:00 PM","Meter #98271584","2.05"
"5/15/2022 2:00:00 PM","Meter #98271584","1.68"
"5/15/2022 3:00:00 PM","Meter #98271584","1.76"
"5/15/2022 4:00:00 PM","Meter #98271584","1.83"
"5/15/2022 5:00:00 PM","Meter #98271584","1.76"
"5/15/2022 6:00:00 PM","Meter #98271584","1.92"
"5/15/2022 7:00:00 PM","Meter #98271584","2.67"
"5/15/2022 8:00:00 PM","Meter #98271584","3.57"
"5/15/2022 9:00:00 PM","Meter #98271584","1.82"
"5/15/2022 10:00:00 PM","Meter #98271584","1.39"
"5/15/2022 11:00:00 PM","Meter #98271584","1.33"
"5/16/2022 12:00:00 AM","Meter #98271584","1.56"
"5/16/2022 1:00:00 AM","Meter #98271584","2.92"
"5/16/2022 2:00:00 AM","Meter #98271584","1.32"
"5/16/2022 3:00:00 AM","Meter #98271584","1.07"
"5/16/2022 4:00:00 AM","Meter #98271584","0.97"
"5/16/2022 5:00:00 AM","Meter #98271584","1.07"
"5/16/2022 6:00:00 AM","Meter #98271584","2.54"
"5/16/2022 7:00:00 AM","Meter #98271584","1.61"
"5/16/2022 8:00:00 AM","Meter #98271584","1.66"
"5/16/2022 9:00:00 AM","Meter #98271584","2.08"
"5/16/2022 10:00:00 AM","Meter #98271584","1.74"
"5/16/2022 11:00:00 AM","Meter #98271584","3.24"
"5/16/2022 12:00:00 PM","Meter #98271584","1.86"
"5/16/2022 1:00:00 PM","Meter #98271584","2.22"
"5/16/2022 2:00:00 PM","Meter #98271584","1.94"
"5/16/2022 3:00:00 PM","Meter #98271584","1.93"
"5/16/2022 4:00:00 PM","Meter #98271584","2.03"
"5/16/2022 5:00:00 PM","Meter #98271584","2.11"
"5/16/2022 6:00:00 PM","Meter #98271584","1.86"
"5/16/2022 7:00:00 PM","Meter #98271584","4.22"
"5/16/2022 8:00:00 PM","Meter #98271584","2.16"
"5/16/2022 9:00:00 PM","Meter #98271584","1.39"
"5/16/2022 10:00:00 PM","Meter #98271584","1.28"
"5/16/2022 11:00:00 PM","Meter #98271584","1.33"
"5/17/2022 12:00:00 AM","Meter #98271584","2.77"
"5/17/2022 1:00:00 AM","Meter #98271584","1.45"
"5/17/2022 2:00:00 AM","Meter #98271584","1.31"
"5/17/2022 3:00:00 AM","Meter #98271584","1.26"
"5/17/2022 4:00:00 AM","Meter #98271584","1.41"
"5/17/2022 5:00:00 AM","Meter #98271584","2.42"
"5/17/2022 6:00:00 AM","Meter #98271584","1.12"
"5/17/2022 7:00:00 AM","Meter #98271584","1.60"
"5/17/2022 8:00:00 AM","Meter #98271584","1.78"
"5/17/2022 9:00:00 AM","Meter #98271584","3.72"
"5/17/2022 10:00:00 AM","Meter #98271584","1.92"
"5/17/2022 11:00:00 AM","Meter #98271584","1.81"
"5/17/2022 12:00:00 PM","Meter #98271584","1.84"
"5/17/2022 1:00:00 PM","Meter #98271584","2.65"
"5/17/2022 2:00:00 PM","Meter #98271584","2.28"
"5/17/2022 3:00:00 PM","Meter #98271584","1.99"
"5/17/2022 4:00:00 PM","Meter #98271584","2.29"
"5/17/2022 5:00:00 PM","Meter #98271584","3.99"
"5/17/2022 6:00:00 PM","Meter #98271584","2.44"
"5/17/2022 7:00:00 PM","Meter #98271584","3.34"
"5/17/2022 8:00:00 PM","Meter #98271584","3.15"
"5/17/2022 9:00:00 PM","Meter #98271584","2.27"
"5/17/2022 10:00:00 PM","Meter #98271584","1.80"
"5/17/2022 11:00:00 PM","Meter #98271584","3.04"
"5/18/2022 12:00:00 AM","Meter #98271584","1.28"
"5/18/2022 1:00:00 AM","Meter #98271584","1.68"
"5/18/2022 2:00:00 AM","Meter #98271584","1.22"
"5/18/2022 3:00:00 AM","Meter #98271584","1.07"
"5/18/2022 4:00:00 AM","Meter #98271584","2.81"
"5/18/2022 5:00:00 AM","Meter #98271584","1.51"
"5/18/2022 6:00:00 AM","Meter #98271584","1.55"
"5/18/2022 7:00:00 AM","Meter #98271584","1.94"
"5/18/2022 8:00:00 AM","Meter #98271584","2.70"
"5/18/2022 9:00:00 AM","Meter #98271584","3.72"
"5/18/2022 10:00:00 AM","Meter #98271584","2.17"
"5/18/2022 11:00:00 AM","Meter #98271584","1.89"
"5/18/2022 12:00:00 PM","Meter #98271584","2.35"
"5/18/2022 1:00:00 PM","Meter #98271584","2.70"
"5/18/2022 2:00:00 PM","Meter #98271584","2.27"
"5/18/2022 3:00:00 PM","Meter #98271584","2.61"
"5/18/2022 4:00:00 PM","Meter #98271584","3.45"
"5/18/2022 5:00:00 PM","Meter #98271584","2.27"
"5/18/2022 6:00:00 PM","Meter #98271584","1.97"
"5/18/2022 7:00:00 PM","Meter #98271584","2.88"
"5/18/2022 8:00:00 PM","Meter #98271584","2.39"
"5/18/2022 9:00:00 PM","Meter #98271584","2.17"
"5/18/2022 10:00:00 PM","Meter #98271584","2.14"
"5/18/2022 11:00:00 PM","Meter #98271584","1.00"
"5/19/2022 12:00:00 AM","Meter #98271584","1.06"
"5/19/2022 1:00:00 AM","Meter #98271584","1.36"
"5/19/2022 2:00:00 AM","Meter #98271584","0.96"
"5/19/2022 3:00:00 AM","Meter #98271584","2.68"
"5/19/2022 4:00:00 AM","Meter #98271584","1.00"
"5/19/2022 5:00:00 AM","Meter #98271584","1.05"
"5/19/2022 6:00:00 AM","Meter #98271584","1.17"
"5/19/2022 7:00:00 AM","Meter #98271584","3.48"
"5/19/2022 8:00:00 AM","Meter #98271584","2.26"
"5/19/2022 9:00:00 AM","Meter #98271584","2.58"
"5/19/2022 10:00:00 AM","Meter #98271584","1.96"
"5/19/2022 11:00:00 AM","Meter #98271584","3.55"
"5/19/2022 12:00:00 PM","Meter #98271584","1.98"
"5/19/2022 1:00:00 PM","Meter #98271584","2.27"
"5/19/2022 2:00:00 PM","Meter #98271584","1.70"
"5/19/2022 3:00:00 PM","Meter #98271584","1.85"
"5/19/2022 4:00:00 PM","Meter #98271584","2.24"
"5/19/2022 5:00:00 PM","Meter #98271584","3.27"
"5/19/2022 6:00:00 PM","Meter #98271584","1.77"
"5/19/2022 7:00:00 PM","Meter #98271584","2.68"
"5/19/2022 8:00:00 PM","Meter #98271584","2.57"
"5/19/2022 9:00:00 PM","Meter #98271584","2.54"
"5/19/2022 10:00:00 PM","Meter #98271584","2.39"
"5/19/2022 11:00:00 PM","Meter #98271584","1.31"
"5/20/2022 12:00:00 AM","Meter #98271584","1.51"
"5/20/2022 1:00:00 AM","Meter #98271584","1.76"
"5/20/2022 2:00:00 AM","Meter #98271584","1.74"
"5/20/2022 3:00:00 AM","Meter #98271584","2.24"
"5/20/2022 4:00:00 AM","Meter #98271584","1.07"
"5/20/2022 5:00:00 AM","Meter #98271584","1.00"
"5/20/2022 6:00:00 AM","Meter #98271584","2.36"
"5/20/2022 7:00:00 AM","Meter #98271584","2.47"
"5/20/2022 8:00:00 AM","Meter #98271584","1.89"
"5/20/2022 9:00:00 AM","Meter #98271584","2.06"
"5/20/2022 10:00:00 AM","Meter #98271584","1.79"
"5/20/2022 11:00:00 AM","Meter #98271584","2.92"
"5/20/2022 12:00:00 PM","Meter #98271584","2.09"
"5/20/2022 1:00:00 PM","Meter #98271584","2.01"
"5/20/2022 2:00:00 PM","Meter #98271584","1.94"
"5/20/2022 3:00:00 PM","Meter #98271584","2.20"
"5/20/2022 4:00:00 PM","Meter #98271584","1.98"
"5/20/2022 5:00:00 PM","Meter #98271584","1.94"
"5/20/2022 6:00:00 PM","Meter #98271584","3.29"
"5/20/2022 7:00:00 PM","Meter #98271584","2.52"
"5/20/2022 8:00:00 PM","Meter #98271584","2.31"
"5/20/2022 9:00:00 PM","Meter #98271584","1.76"
"5/20/2022 10:00:00 PM","Meter #98271584","1.58"
"5/20/2022 11:00:00 PM","Meter #98271584","2.51"
"5/21/2022 12:00:00 AM","Meter #98271584","1.64"
"5/21/2022 1:00:00 AM","Meter #98271584","1.56"
"5/21/2022 2:00:00 AM","Meter #98271584","1.05"
"5/21/2022 3:00:00 AM","Meter #98271584","1.03"
"5/21/2022 4:00:00 AM","Meter #98271584","2.67"
"5/21/2022 5:00:00 AM","Meter #98271584","1.14"
"5/21/2022 6:00:00 AM","Meter #98271584","1.07"
"5/21/2022 7:00:00 AM","Meter #98271584","1.61"
"5/21/2022 8:00:00 AM","Meter #98271584","1.76"
"5/21/2022 9:00:00 AM","Meter #98271584","3.97"
"5/21/2022 10:00:00 AM","Meter #98271584","2.03"
"5/21/2022 11:00:00 AM","Meter #98271584","4.72"
"5/21/2022 12:00:00 PM","Meter #98271584","7.47"
"5/21/2022 1:00:00 PM","Meter #98271584","7.84"
"5/21/2022 2:00:00 PM","Meter #98271584","7.91"
"5/21/2022 3:00:00 PM","Meter #98271584","8.10"
"5/21/2022 4:00:00 PM","Meter #98271584","8.45"
"5/21/2022 5:00:00 PM","Meter #98271584","8.34"
"5/21/2022 6:00:00 PM","Meter #98271584","8.41"
"5/21/2022 7:00:00 PM","Meter #98271584","8.89"
"5/21/2022 8:00:00 PM","Meter #98271584","9.11"
"5/21/2022 9:00:00 PM","Meter #98271584","4.97"
"5/21/2022 10:00:00 PM","Meter #98271584","3.52"
"5/21/2022 11:00:00 PM","Meter #98271584","1.86"
"5/22/2022 12:00:00 AM","Meter #98271584","1.75"
"5/22/2022 1:00:00 AM","Meter #98271584","1.83"
"5/22/2022 2:00:00 AM","Meter #98271584","1.32"
"5/22/2022 3:00:00 AM","Meter #98271584","1.32"
"5/22/2022 4:00:00 AM","Meter #98271584","1.40"
"5/22/2022 5:00:00 AM","Meter #98271584","2.45"
"5/22/2022 6:00:00 AM","Meter #98271584","1.30"
"5/22/2022 7:00:00 AM","Meter #98271584","4.99"
"5/22/2022 8:00:00 AM","Meter #98271584","7.70"
"5/22/2022 9:00:00 AM","Meter #98271584","8.29"
"5/22/2022 10:00:00 AM","Meter #98271584","8.42"
"5/22/2022 11:00:00 AM","Meter #98271584","9.25"
"5/22/2022 12:00:00 PM","Meter #98271584","7.12"
"5/22/2022 1:00:00 PM","Meter #98271584","2.51"
"5/22/2022 2:00:00 PM","Meter #98271584","2.07"
"5/22/2022 3:00:00 PM","Meter #98271584","2.46"
"5/22/2022 4:00:00 PM","Meter #98271584","2.64"
"5/22/2022 5:00:00 PM","Meter #98271584","2.60"
"5/22/2022 6:00:00 PM","Meter #98271584","2.78"
"5/22/2022 7:00:00 PM","Meter #98271584","3.36"
"5/22/2022 8:00:00 PM","Meter #98271584","3.11"
"5/22/2022 9:00:00 PM","Meter #98271584","3.21"
"5/22/2022 10:00:00 PM","Meter #98271584","2.70"
"5/22/2022 11:00:00 PM","Meter #98271584","4.40"
"5/23/2022 12:00:00 AM","Meter #98271584","2.74"
"5/23/2022 1:00:00 AM","Meter #98271584","2.61"
"5/23/2022 2:00:00 AM","Meter #98271584","1.90"
"5/23/2022 3:00:00 AM","Meter #98271584","1.66"
"5/23/2022 4:00:00 AM","Meter #98271584","1.37"
"5/23/2022 5:00:00 AM","Meter #98271584","1.46"
"5/23/2022 6:00:00 AM","Meter #98271584","2.51"
"5/23/2022 7:00:00 AM","Meter #98271584","1.81"
"5/23/2022 8:00:00 AM","Meter #98271584","2.00"
"5/23/2022 9:00:00 AM","Meter #98271584","2.32"
"5/23/2022 10:00:00 AM","Meter #98271584","2.40"
"5/23/2022 11:00:00 AM","Meter #98271584","3.10"
"5/23/2022 12:00:00 PM","Meter #98271584","2.07"
"5/23/2022 1:00:00 PM","Meter #98271584","2.67"
"5/23/2022 2:00:00 PM","Meter #98271584","1.94"
"5/23/2022 3:00:00 PM","Meter #98271584","1.91"
"5/23/2022 4:00:00 PM","Meter #98271584","1.91"
"5/23/2022 5:00:00 PM","Meter #98271584","1.93"
"5/23/2022 6:00:00 PM","Meter #98271584","2.03"
"5/23/2022 7:00:00 PM","Meter #98271584","2.71"
"5/23/2022 8:00:00 PM","Meter #98271584","3.64"
"5/23/2022 9:00:00 PM","Meter #98271584","1.99"
"5/23/2022 10:00:00 PM","Meter #98271584","1.30"
"5/23/2022 11:00:00 PM","Meter #98271584","1.35"
"5/24/2022 12:00:00 AM","Meter #98271584","2.24"
"5/24/2022 1:00:00 AM","Meter #98271584","2.76"
"5/24/2022 2:00:00 AM","Meter #98271584","1.40"
"5/24/2022 3:00:00 AM","Meter #98271584","1.35"
"5/24/2022 4:00:00 AM","Meter #98271584","1.51"
"5/24/2022 5:00:00 AM","Meter #98271584","1.40"
"5/24/2022 6:00:00 AM","Meter #98271584","2.87"
"5/24/2022 7:00:00 AM","Meter #98271584","2.03"
"5/24/2022 8:00:00 AM","Meter #98271584","1.99"
"5/24/2022 9:00:00 AM","Meter #98271584","2.23"
"5/24/2022 10:00:00 AM","Meter #98271584","2.23"
"5/24/2022 11:00:00 AM","Meter #98271584","2.98"
"5/24/2022 12:00:00 PM","Meter #98271584","1.81"
"5/24/2022 1:00:00 PM","Meter #98271584","2.07"
"5/24/2022 2:00:00 PM","Meter #98271584","1.68"
"5/24/2022 3:00:00 PM","Meter #98271584","1.77"
"5/24/2022 4:00:00 PM","Meter #98271584","1.70"
"5/24/2022 5:00:00 PM","Meter #98271584","1.96"
"5/24/2022 6:00:00 PM","Meter #98271584","2.30"
"5/24/2022 7:00:00 PM","Meter #98271584","4.04"
"5/24/2022 8:00:00 PM","Meter #98271584","2.63"
"5/24/2022 9:00:00 PM","Meter #98271584","2.22"
"5/24/2022 10:00:00 PM","Meter #98271584","1.66"
"5/24/2022 11:00:00 PM","Meter #98271584","2.94"
"5/25/2022 12:00:00 AM","Meter #98271584","1.20"
"5/25/2022 1:00:00 AM","Meter #98271584","1.50"
"5/25/2022 2:00:00 AM","Meter #98271584","1.09"
"5/25/2022 3:00:00 AM","Meter #98271584","1.06"
"5/25/2022 4:00:00 AM","Meter #98271584","2.79"
"5/25/2022 5:00:00 AM","Meter #98271584","1.08"
"5/25/2022 6:00:00 AM","Meter #98271584","1.15"
"5/25/2022 7:00:00 AM","Meter #98271584","1.66"
"5/25/2022 8:00:00 AM","Meter #98271584","2.61"
"5/25/2022 9:00:00 AM","Meter #98271584","3.48"
"5/25/2022 10:00:00 AM","Meter #98271584","2.17"
"5/25/2022 11:00:00 AM","Meter #98271584","1.83"
"5/25/2022 12:00:00 PM","Meter #98271584","1.86"
"5/25/2022 1:00:00 PM","Meter #98271584","2.16"
"5/25/2022 2:00:00 PM","Meter #98271584","1.86"
"5/25/2022 3:00:00 PM","Meter #98271584","2.33"
"5/25/2022 4:00:00 PM","Meter #98271584","2.98"
"5/25/2022 5:00:00 PM","Meter #98271584","2.03"
"5/25/2022 6:00:00 PM","Meter #98271584","2.21"
"5/25/2022 7:00:00 PM","Meter #98271584","2.90"
"5/25/2022 8:00:00 PM","Meter #98271584","2.34"
"5/25/2022 9:00:00 PM","Meter #98271584","3.16"
"5/25/2022 10:00:00 PM","Meter #98271584","1.20"
"5/25/2022 11:00:00 PM","Meter #98271584","1.21"
"5/26/2022 12:00:00 AM","Meter #98271584","1.28"
"5/26/2022 1:00:00 AM","Meter #98271584","2.91"
"5/26/2022 2:00:00 AM","Meter #98271584","1.31"
"5/26/2022 3:00:00 AM","Meter #98271584","1.22"
"5/26/2022 4:00:00 AM","Meter #98271584","1.27"
"5/26/2022 5:00:00 AM","Meter #98271584","2.86"
"5/26/2022 6:00:00 AM","Meter #98271584","1.55"
"5/26/2022 7:00:00 AM","Meter #98271584","1.77"
"5/26/2022 8:00:00 AM","Meter #98271584","1.98"
"5/26/2022 9:00:00 AM","Meter #98271584","2.54"
"5/26/2022 10:00:00 AM","Meter #98271584","2.95"
"5/26/2022 11:00:00 AM","Meter #98271584","1.79"
"5/26/2022 12:00:00 PM","Meter #98271584","1.81"
"5/26/2022 1:00:00 PM","Meter #98271584","2.37"
"5/26/2022 2:00:00 PM","Meter #98271584","1.90"
"5/26/2022 3:00:00 PM","Meter #98271584","1.82"
"5/26/2022 4:00:00 PM","Meter #98271584","1.74"
"5/26/2022 5:00:00 PM","Meter #98271584","2.11"
"5/26/2022 6:00:00 PM","Meter #98271584","3.38"
"5/26/2022 7:00:00 PM","Meter #98271584","2.88"
"5/26/2022 8:00:00 PM","Meter #98271584","2.27"
"5/26/2022 9:00:00 PM","Meter #98271584","1.60"
"5/26/2022 10:00:00 PM","Meter #98271584","1.26"
"5/26/2022 11:00:00 PM","Meter #98271584","1.30"
"5/27/2022 12:00:00 AM","Meter #98271584","2.89"
"5/27/2022 1:00:00 AM","Meter #98271584","1.58"
"5/27/2022 2:00:00 AM","Meter #98271584","1.12"
"5/27/2022 3:00:00 AM","Meter #98271584","1.44"
"5/27/2022 4:00:00 AM","Meter #98271584","1.23"
"5/27/2022 5:00:00 AM","Meter #98271584","1.17"
"5/27/2022 6:00:00 AM","Meter #98271584","2.61"
"5/27/2022 7:00:00 AM","Meter #98271584","1.77"
"5/27/2022 8:00:00 AM","Meter #98271584","1.79"
"5/27/2022 9:00:00 AM","Meter #98271584","2.44"
"5/27/2022 10:00:00 AM","Meter #98271584","2.08"
"5/27/2022 11:00:00 AM","Meter #98271584","3.40"
"5/27/2022 12:00:00 PM","Meter #98271584","2.10"
"5/27/2022 1:00:00 PM","Meter #98271584","2.64"
"5/27/2022 2:00:00 PM","Meter #98271584","2.03"
"5/27/2022 3:00:00 PM","Meter #98271584","1.98"
"5/27/2022 4:00:00 PM","Meter #98271584","2.24"
"5/27/2022 5:00:00 PM","Meter #98271584","3.97"
"5/27/2022 6:00:00 PM","Meter #98271584","2.15"
"5/27/2022 7:00:00 PM","Meter #98271584","2.69"
"5/27/2022 8:00:00 PM","Meter #98271584","2.40"
"5/27/2022 9:00:00 PM","Meter #98271584","1.86"
"5/27/2022 10:00:00 PM","Meter #98271584","1.51"
"5/27/2022 11:00:00 PM","Meter #98271584","2.65"
"5/28/2022 12:00:00 AM","Meter #98271584","1.28"
"5/28/2022 1:00:00 AM","Meter #98271584","1.60"
"5/28/2022 2:00:00 AM","Meter #98271584","1.37"
"5/28/2022 3:00:00 AM","Meter #98271584","1.14"
"5/28/2022 4:00:00 AM","Meter #98271584","1.43"
"5/28/2022 5:00:00 AM","Meter #98271584","2.88"
"5/28/2022 6:00:00 AM","Meter #98271584","1.72"
"5/28/2022 7:00:00 AM","Meter #98271584","1.94"
"5/28/2022 8:00:00 AM","Meter #98271584","2.14"
"5/28/2022 9:00:00 AM","Meter #98271584","2.46"
"5/28/2022 10:00:00 AM","Meter #98271584","3.96"
"5/28/2022 11:00:00 AM","Meter #98271584","2.12"
"5/28/2022 12:00:00 PM","Meter #98271584","2.21"
"5/28/2022 1:00:00 PM","Meter #98271584","2.58"
"5/28/2022 2:00:00 PM","Meter #98271584","2.74"
"5/28/2022 3:00:00 PM","Meter #98271584","2.51"
"5/28/2022 4:00:00 PM","Meter #98271584","2.43"
"5/28/2022 5:00:00 PM","Meter #98271584","3.52"
"5/28/2022 6:00:00 PM","Meter #98271584","10.19"
"5/28/2022 7:00:00 PM","Meter #98271584","11.06"
"5/28/2022 8:00:00 PM","Meter #98271584","8.35"
"5/28/2022 9:00:00 PM","Meter #98271584","6.51"
"5/28/2022 10:00:00 PM","Meter #98271584","1.36"
"5/28/2022 11:00:00 PM","Meter #98271584","1.37"
"5/29/2022 12:00:00 AM","Meter #98271584","1.35"
"5/29/2022 1:00:00 AM","Meter #98271584","1.73"
"5/29/2022 2:00:00 AM","Meter #98271584","1.88"
"5/29/2022 3:00:00 AM","Meter #98271584","2.22"
"5/29/2022 4:00:00 AM","Meter #98271584","1.44"
"5/29/2022 5:00:00 AM","Meter #98271584","1.16"
"5/29/2022 6:00:00 AM","Meter #98271584","1.09"
"5/29/2022 7:00:00 AM","Meter #98271584","6.65"
"5/29/2022 8:00:00 AM","Meter #98271584","7.33"
"5/29/2022 9:00:00 AM","Meter #98271584","8.02"
"5/29/2022 10:00:00 AM","Meter #98271584","7.72"
"5/29/2022 11:00:00 AM","Meter #98271584","8.11"
"5/29/2022 12:00:00 PM","Meter #98271584","7.86"
"5/29/2022 1:00:00 PM","Meter #98271584","5.63"
"5/29/2022 2:00:00 PM","Meter #98271584","2.60"
"5/29/2022 3:00:00 PM","Meter #98271584","2.06"
"5/29/2022 4:00:00 PM","Meter #98271584","2.20"
"5/29/2022 5:00:00 PM","Meter #98271584","1.98"
"5/29/2022 6:00:00 PM","Meter #98271584","6.66"
"5/29/2022 7:00:00 PM","Meter #98271584","3.31"
"5/29/2022 8:00:00 PM","Meter #98271584","2.14"
"5/29/2022 9:00:00 PM","Meter #98271584","2.42"
"5/29/2022 10:00:00 PM","Meter #98271584","1.43"
"5/29/2022 11:00:00 PM","Meter #98271584","1.21"
"5/30/2022 12:00:00 AM","Meter #98271584","2.98"
"5/30/2022 1:00:00 AM","Meter #98271584","1.55"
"5/30/2022 2:00:00 AM","Meter #98271584","1.22"
"5/30/2022 3:00:00 AM","Meter #98271584","1.33"
"5/30/2022 4:00:00 AM","Meter #98271584","1.19"
"5/30/2022 5:00:00 AM","Meter #98271584","1.32"
"5/30/2022 6:00:00 AM","Meter #98271584","2.62"
"5/30/2022 7:00:00 AM","Meter #98271584","1.67"
"5/30/2022 8:00:00 AM","Meter #98271584","2.05"
"5/30/2022 9:00:00 AM","Meter #98271584","2.26"
"5/30/2022 10:00:00 AM","Meter #98271584","2.35"
"5/30/2022 11:00:00 AM","Meter #98271584","3.06"
"5/30/2022 12:00:00 PM","Meter #98271584","4.08"
"5/30/2022 1:00:00 PM","Meter #98271584","4.35"
"5/30/2022 2:00:00 PM","Meter #98271584","2.26"
"5/30/2022 3:00:00 PM","Meter #98271584","4.16"
"5/30/2022 4:00:00 PM","Meter #98271584","2.38"
"5/30/2022 5:00:00 PM","Meter #98271584","3.90"
"5/30/2022 6:00:00 PM","Meter #98271584","3.93"
"5/30/2022 7:00:00 PM","Meter #98271584","3.20"
"5/30/2022 8:00:00 PM","Meter #98271584","2.57"
"5/30/2022 9:00:00 PM","Meter #98271584","2.43"
"5/30/2022 10:00:00 PM","Meter #98271584","2.12"
"5/30/2022 11:00:00 PM","Meter #98271584","2.36"
"5/31/2022 12:00:00 AM","Meter #98271584","3.07"
"5/31/2022 1:00:00 AM","Meter #98271584","3.63"
"5/31/2022 2:00:00 AM","Meter #98271584","1.80"
"5/31/2022 3:00:00 AM","Meter #98271584","1.62"
"5/31/2022 4:00:00 AM","Meter #98271584","1.49"
"5/31/2022 5:00:00 AM","Meter #98271584","1.97"
"5/31/2022 6:00:00 AM","Meter #98271584","1.99"
"5/31/2022 7:00:00 AM","Meter #98271584","4.22"
"5/31/2022 8:00:00 AM","Meter #98271584","2.96"
"5/31/2022 9:00:00 AM","Meter #98271584","3.00"
"5/31/2022 10:00:00 AM","Meter #98271584","2.88"
"5/31/2022 11:00:00 AM","Meter #98271584","2.84"
"5/31/2022 12:00:00 PM","Meter #98271584","3.03"
"5/31/2022 1:00:00 PM","Meter #98271584","3.38"
"5/31/2022 2:00:00 PM","Meter #98271584","3.26"
"5/31/2022 3:00:00 PM","Meter #98271584","3.47"
"5/31/2022 4:00:00 PM","Meter #98271584","3.17"
"5/31/2022 5:00:00 PM","Meter #98271584","3.38"
"5/31/2022 6:00:00 PM","Meter #98271584","4.55"
"5/31/2022 7:00:00 PM","Meter #98271584","4.73"
"5/31/2022 8:00:00 PM","Meter #98271584","4.24"
"5/31/2022 9:00:00 PM","Meter #98271584","3.39"
"5/31/2022 10:00:00 PM","Meter #98271584","3.76"
"5/31/2022 11:00:00 PM","Meter #98271584","1.71"
"6/1/2022 12:00:00 AM","Meter #98271584","1.65"
"6/1/2022 1:00:00 AM","Meter #98271584","1.96"
"6/1/2022 2:00:00 AM","Meter #98271584","1.46"
"6/1/2022 3:00:00 AM","Meter #98271584","1.41"
"6/1/2022 4:00:00 AM","Meter #98271584","2.92"
"6/1/2022 5:00:00 AM","Meter #98271584","1.33"
"6/1/2022 6:00:00 AM","Meter #98271584","1.18"
"6/1/2022 7:00:00 AM","Meter #98271584","1.81"
"6/1/2022 8:00:00 AM","Meter #98271584","2.78"
